1.42    587.5804756233391    1.8940961232068496
1.43    626.8703404930038    1.9027102146199666
1.44    668.4792475292224    1.9112942490171274
1.45    712.5257977847755    1.9198486274862723
1.46    759.1337377105924    1.9283737448490328
1.47    808.4321432135494    1.936869989791325
1.48    860.5556089245393    1.9453377449909697
1.49    915.6444427862292    1.953777387242407
1.5    973.8448660714282    1.9621892875785714
1.51    1035.3092189445183    1.970573811389995
1.52    1100.1961716799328    1.978931318541197
1.53    1168.670941653217    1.98726216348443
1.54    1240.9055162217564    1.9955666953708384
1.55    1317.0788816138358    2.0038452581590964
1.56    1397.3772579462534    2.012098190721577
1.57    1481.994340492319    2.0203258269481226
1.58    1571.131547323647    2.0285284958474574
1.59    1664.998273450783    2.036706521646321
1.6    1763.8121515892942    2.0448602238863516
1.61    1867.7993196796187    2.0529899175188007
1.62    1977.1946952905678    2.0610959129971054
1.63    2092.2422570380554    2.0691785163673937
1.64    2213.195333152301    2.077238029356955
1.65    2340.3168973283405    2.085274749460738
1.66    2473.8798719964975    2.0932889700259163
1.67    2614.167439151035    2.1012809803345736
1.68    2761.4733588769614    2.109251065684552
1.69    2916.1022957166942    2.117199507468513
1.7    3078.370153019961    2.125126583251245
1.71    3248.6044154220926    2.1330325668452748
1.72    3427.1444995975826    2.1409177283848146
1.73    3614.342113437543    2.1487823343980845
1.74    3810.5616238014654    2.156626647878062
1.75    4016.1804329954534    2.1644509283516835
1.76    4231.589364130877    2.1722554319475447
1.77    4457.193055519222    2.180040411462134
1.78    4693.410364260665    2.187806116424638
1.79    4940.674779185779    2.1955527931603482
1.8    5199.434843311543    2.20328068485271
1.81    5470.154585974707    2.2109900316040427
1.82    5753.313964807399    2.2186810704949673
1.83    6049.409317721701    2.226354035642573
1.84    6358.953825071821    2.234009158257346
1.85    6682.477982164336    2.2416466666989066
1.86    7020.530082288891    2.2492667865305673
1.87    7373.676710443624    2.256869740572754
1.88    7742.503247931474    2.2644557489553074
1.89    8127.614388005595    2.2720250291687027
1.9    8529.634662743687    2.279577796114204
1.91    8949.208981333455    2.287114262152988
1.92    9387.003179952977    2.2946346371542554
1.93    9843.704583431912    2.302139128542361
1.94    10320.022578881424    2.309627941342981
1.95    10816.689201482586    2.317101278228344
1.96    11334.45973262523    2.324559339561548
1.97    11874.11331059093    2.3320023234399865
1.98    12436.453553976073    2.3394304257379006
1.99    13022.309198052857    2.3468438401480887
2.0    13632.534744268074    2.3542427582227807
2.01    14268.011123081722    2.361627369413709
2.02    14929.646370349437    2.368997861111387
2.03    15618.376317454558    2.3763544186836216
2.04    16335.165295398587    2.3836972255132713
2.05    17081.006853059363    2.391026463035272
2.06    17856.924489830373    2.398342310772951
2.07    18663.972402854433    2.4056449463736365
2.08    19503.236249069527    2.412934545643591
2.09    20375.833922284226    2.4202112825822777
2.1    21282.9163455048    2.4274753294159797
2.11    22225.668278735648    2.43472685663078
2.12    23205.309142479466    2.441966033004933
2.13    24223.09385716327    2.4491930256406227
2.14    25280.313698720787    2.456407999995139
2.15    26378.29717056186    2.4636111199114734
2.16    27518.410892163818    2.4708025476483595
2.17    28702.060504519664    2.477982443909758
2.18    29930.691592682673    2.4851509678738166
2.19    31205.79062564659    2.492308277221297
2.2    32528.885913805538    2.499454528163501
2.21    33901.548584237185    2.506589875469693
2.22    35325.39357405813    2.5137144724940423
2.23    36802.08064209922    2.520828471202086
2.24    38333.31539915442    2.527932022196731
2.25    39920.85035705566    2.5350252747438042
2.26    41566.485996831776    2.5421083767971635
2.27    43272.07185620889    2.5491814750233726
2.28    45039.50763671364    2.55624471482596
2.29    46870.74433064381    2.563298240369267
2.3    48767.78536816986    2.5703421946018903
2.31    50732.687784838134    2.5773767192797408
2.32    52767.56340974341    2.5844019549887123
2.33    54874.58007464651    2.591418041166984
2.34    57055.96284430938    2.5984251161269536
2.35    59313.99526832794    2.605423317076818
2.36    61651.020654739914    2.6124127801418062
2.37    64069.44336569355    2.6193936403850744
2.38    66571.7301354581    2.626366031828266
2.39    69160.41141106724    2.633330087471755
2.4    71838.08271588203    2.640285939314571
2.41    74607.40603636813    2.6472337183740158
2.42    77471.11123237982    2.6541735547049803
2.43    80431.99747125027    2.661105577418972
2.44    83492.934685985    2.668029914702849
2.45    86656.86505786383    2.674946693837284
2.46    89926.80452375264    2.681856041214948
2.47    93305.84430843583    2.6887580823584343
2.48    96797.15248227495    2.695652941937917
2.49    100403.97554451067    2.702540743788564
2.5    104129.64003251761    2.7094216109276945
